TradDt,SYMBOL,SPOT_CLOSE
2025-11-25,WSTCSTPAPR,417.1
2025-11-25,WCIL,119.56
2025-11-25,WESTLIFE,563.3
2025-11-25,WEWORK,594.25
2025-11-25,WHEELS,847.8
2025-11-25,WHIRLPOOL,1195.3
2025-11-25,WILLAMAGOR,31.95
2025-11-25,WINDLAS,789.3
2025-11-25,WINDMACHIN,275.4
2025-11-25,WIPRO,245.64
2025-11-25,WOCKPHARMA,1270.2
2025-11-25,WEL,178.08
2025-11-25,WONDERLA,572.05
2025-11-25,WORTHPERI,144.16
2025-11-25,XCHANGING,86.18
2025-11-25,XPROINDIA,1006.3
2025-11-25,XTGLOBAL,35.36
2025-11-25,YASHO,1596.8
2025-11-25,YATHARTH,772.1
2025-11-25,YATRA,174.14
2025-11-25,YESBANK,22.7
2025-11-25,YUKEN,877.9
2025-11-25,ZAGGLE,379.5
2025-11-25,ZEEL,97.01
2025-11-25,ZEELEARN,7.54
2025-11-25,ZEEMEDIA,9.35
2025-11-25,ZENTEC,1397.4
2025-11-25,ZENITHEXPO,240.37
2025-11-25,ZENSARTECH,716.15
2025-11-25,GOLDCASE,19.61
2025-11-25,LIQUIDCASE,111.54
2025-11-25,LTGILTCASE,29.71
2025-11-25,MID150CASE,11.05
2025-11-25,NIFTYCASE,10.33
2025-11-25,SILVERCASE,15.79
2025-11-25,SML100CASE,10.0
2025-11-25,TOP100CASE,11.02
2025-11-25,ZFCVINDIA,12787.0
2025-11-25,ZIMLAB,71.94
2025-11-25,ZODIACLOTH,88.9
2025-11-25,ZODIAC,338.2
2025-11-25,ZOTA,1568.3
2025-11-25,ZUARI,272.55
2025-11-25,ZUARIIND,316.75
2025-11-25,ZYDUSLIFE,928.5
2025-11-25,ZYDUSWELL,441.7
